ID_x,Title,AddressLine1,Town,Postcode,CountryID,Country,Latitude,Longitude,AccessComments,RelatedURL,Distance,DistanceUnit,UUID,StateOrProvince,ContactTelephone1,AddressLine2,ContactTelephone2,ContactEmail,ID_y,ConnectionTypeID,ConnectionType,Reference,StatusTypeID,StatusType,LevelID,Level,Amps,Voltage,PowerKW,CurrentTypeID,CurrentType,Name,Quantity,Comments
15287,Dublin Airport Terminal 2 Multi-Storey Carpark,Dublin Airport Terminal 2 Multi-Storey Carpark,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.42816338937064,-6.238672467479773,,,8.830413842751248,1,0DAC5769-7100-41A7-89ED-51184F4C9391,,,,,,91536,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",16.0,230.0,3.7,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),5.0,
189915,Three Rock Road,Three Rock Road,Sandyford,18,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.275585781428134,-6.212273989022691,,,8.848296634383859,1,1ECD80D4-AA5E-4732-AFDA-49544FD79C40,,,,,,306625,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,5.8,,,Type 2 (Socket Only),1.0,
260982,"Maldron Hotel, Dublin Airport",Corballis Avenue,,K67 T6P6,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.427936027828935,-6.233639556596245,,,8.865973803631723,1,A431992C-4E51-434C-AF5B-FBBA848A6A70,,,,,,438648,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
161745,"Dunnes Stores, Newtown Park",Newtown Park,Blackrock,18,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.28754841949831,-6.1764369681184235,,,8.885971584826478,1,1F4D165B-C2E1-4EAE-ABB3-03C0F19255B6,,,,,,232273,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),8.0,
190388,Tesla SuperCharger - Sandyford,Bracken Road,Sandyford,D14,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.27389479471981,-6.217817591465092,,,8.900376343656783,1,71EE0E8D-35FB-486B-A3F4-6B14F3EA9636,,,,,,307846,27,"{'FormalName': 'Tesla Supercharger', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'Tesla Supercharger'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,,250.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",Tesla Supercharger,4.0,
66953,Sandyford Luas Park and Ride,Blackthorn Avenue,Ballyogan,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.277164,-6.203613,,,8.912316057528466,1,8B858943-724D-4793-A846-764ADAF7D147,County Dublin,,Tipperstown,,,92030,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
26091,Topaz Dublin Airport,Corballis Road North,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.4286290600763,-6.23412207321281,Access is via the one way system.,,8.935222902025469,1,432ECF9B-D8F0-4C4F-9673-7FB6303AC7EE,County Dublin,,,,,28095,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",120.0,500.0,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
26091,Topaz Dublin Airport,Corballis Road North,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.4286290600763,-6.23412207321281,Access is via the one way system.,,8.935222902025469,1,432ECF9B-D8F0-4C4F-9673-7FB6303AC7EE,County Dublin,,,,,28096,33,"{'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",120.0,500.0,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
26091,Topaz Dublin Airport,Corballis Road North,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.4286290600763,-6.23412207321281,Access is via the one way system.,,8.935222902025469,1,432ECF9B-D8F0-4C4F-9673-7FB6303AC7EE,County Dublin,,,,,28097,1036,"{'FormalName': 'IEC 62196-2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 1036, 'Title': 'Type 2 (Tethered Connector) '}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,400.0,43.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",CHAdeMO,1.0,
20148,Castleknock Hotel and Country Club,Porterstown Road,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.36693,-6.39284,,,8.998739782631445,1,58157CC3-ABAA-4493-9BAF-738744B7F3D6,Dublin 15,,Castleknock,,,91996,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",16.0,230.0,3.7,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),1.0,
155355,Marlay Park - Rear Carpark,College Road,Rathfarnham,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.2690045,-6.2736247,,,9.028048784925494,1,2DDA83A5-2C79-49D7-BB86-D58128D320A0,Dublin,,,,,218169,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
18654,Louis Fitzgerald Hotel,"Louis Fitzgerald Hotel, Newlands Cross",Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.315352,-6.384022,,,9.064137222752729,1,D5C9C150-D113-4021-9BDF-379A12D077DC,,,,,,26686,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,230.0,3.7,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),1.0,
127820,Irish Rail Coolmine Train Station,Carpenterstown Road,Dublin 15,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.377326,-6.391846,,,9.248867355140067,1,42F8866B-DE53-4464-A297-65CC7D6358AA,County Dublin,,,,,178447,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
131303,Lidl Tallaght,"Lidl Business Pk, Main Street",Dublin 24,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.2877368186496,-6.35305551586953,open 24/7,,9.251200449808803,1,AC2BB9D9-612D-4DA2-ADD0-E526F61451CB,,,Tallaght Village,,,183449,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
265766,Tesco Stocking Avenue,Stocking Avenue,,D16 K3V7,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.27307022865162,-6.3151300933444645,,,9.277275383901216,1,DF6EFF0C-B31A-4E78-B799-1F4109CB7F7A,,,,,,450385,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
18647,Clarion Hotel,"Clarion Hotel, Liffey Valley, Dublin 22",Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.3556,-6.40177,,,9.410905319584813,1,B8D721FD-1A3B-4A2F-A297-1045EAC59ACF,,,,,,32993,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,230.0,3.7,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),1.0,
93644,Clayton Hotel Leopardstown,"formerly Bewleys Hotel, Central Park",Dublin,Dublin 18,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.271314,-6.206086,,,9.442041298476369,1,84B01F0E-B63E-4407-88B4-23887B0BE9F4,County Dublin,,Leopardstown,,,132154,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,230.0,22.0,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),5.0,
165486,EasyGo public charging station,Lidl,tallaght,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.30205489154832,-6.378194601347786,,,9.459649304566934,1,816D8B71-F1EC-4102-8C65-7E8ACDE621B8,,,Belgard,,,236747,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
99602,Clayton Hotel Leopardstown,Clayton Hotel Dublin - Leopardstown,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.271164,-6.205897,,,9.462253427484749,1,08CE6FCB-F625-4280-9970-6EB9E9A5D278,,+353 1 2935000,,,,140220,30,"{'IsDiscontinued': False, 'IsObsolete': False, 'ID': 30, 'Title': 'Tesla (Model S/X)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,230.0,7.0,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Tesla (Model S/X),1.0,
66968,Windsor Motors Belgard (Nissan),Colbert's Fort,Tallaght,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.295,-6.3694,,,9.467583621416576,1,20C093F3-83AD-419D-BA13-554514F1CF08,County Dublin,,,,,92045,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",125.0,400.0,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
175990,Tesco Clondalkin Superstore,Boot Road,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.32021381761908,-6.394169408217408,,https://esb.ie/ecars,9.47755569459479,1,6A763601-E196-43C9-8B81-01DE6E8BFFAF,Dublin,,Clondalkin,,,272697,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
15436,Bewleys Hotel Newlands Cross,"Bewleys Hotel Newlands Cross, Naas Road, Clondalkin, Dublin 22",Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.313594,-6.392614,,,9.664197898726337,1,91F7CB29-501E-4888-BB9C-EA1D426F2D41,,,,,,26687,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,230.0,3.7,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),1.0,
265822,Blanchardstown Centre,Blanchardstown Centre,Blanchardstown,D15 ED86,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.392069594329996,-6.387626897731934,,,9.665914449176638,1,0FCF8A6A-17C6-45BB-B382-E52A6951986C,,,,,,451158,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,7.0,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),4.0,
15230,Windsor Motors Deansgrange,"Windsor Motors Deansgrange, Deansgrange Road, Dublin 24",Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.2833,-6.16592,Business Hours Only,,9.695353170683912,1,4A97FFC5-FD04-4114-8491-BB8B5019CF59,,,,,,13292,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",100.0,480.0,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
114946,Circle K Newlands Cross Service Station,Fonthill Road,Dublin 22,D22 N9R3,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.31482367888599,-6.394217432888856,Difficult for 2 cars to charge simultaneously due to location of charger.,http://www.esb.ie/ecars,9.705369608981762,1,E69F999C-CE39-4779-B377-1B094CFBD786,,00353 1 258 3799,Clondalkin,,,161308,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",120.0,500.0,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
114946,Circle K Newlands Cross Service Station,Fonthill Road,Dublin 22,D22 N9R3,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.31482367888599,-6.394217432888856,Difficult for 2 cars to charge simultaneously due to location of charger.,http://www.esb.ie/ecars,9.705369608981762,1,E69F999C-CE39-4779-B377-1B094CFBD786,,00353 1 258 3799,Clondalkin,,,161309,33,"{'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",120.0,500.0,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
114946,Circle K Newlands Cross Service Station,Fonthill Road,Dublin 22,D22 N9R3,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.31482367888599,-6.394217432888856,Difficult for 2 cars to charge simultaneously due to location of charger.,http://www.esb.ie/ecars,9.705369608981762,1,E69F999C-CE39-4779-B377-1B094CFBD786,,00353 1 258 3799,Clondalkin,,,161413,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",63.0,400.0,43.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",CHAdeMO,1.0,
19456, Hutton & Meade,Unit 600 North West Business Park,Blanchardstown,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.416286,-6.357533,,http://www.huttonandmeade-nissan.com/,9.809475554098707,1,C230B4F7-7C41-4BF2-A737-0FDAD76220D9,Dublin, 01 8366000,Ballycoolin,,phillick@huttonandmeade.com,19352,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",100.0,230.0,22.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
24903,Blanchardstown,Blanchardstown Centre,Blanchardstown,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.392264105591096,-6.392880891452251,Beside TGI Friday's,,9.982138182500686,1,81621466-6BDF-47A5-A2A1-91BC16693D26,Dublin,,,,,26821,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",100.0,400.0,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
24903,Blanchardstown,Blanchardstown Centre,Blanchardstown,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.392264105591096,-6.392880891452251,Beside TGI Friday's,,9.982138182500686,1,81621466-6BDF-47A5-A2A1-91BC16693D26,Dublin,,,,,26822,33,"{'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",100.0,400.0,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
24903,Blanchardstown,Blanchardstown Centre,Blanchardstown,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.392264105591096,-6.392880891452251,Beside TGI Friday's,,9.982138182500686,1,81621466-6BDF-47A5-A2A1-91BC16693D26,Dublin,,,,,26823,1036,"{'FormalName': 'IEC 62196-2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 1036, 'Title': 'Type 2 (Tethered Connector) '}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",43.0,230.0,43.0,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",CHAdeMO,1.0,
